WATERSHED_ID,Date,SM(0-100 cm),SM(0-289 cm)
NWB_00004,01.11.2000,"104,04","204,40"
NWB_00004,01.12.2000,"103,51","204,12"
NWB_00004,01.01.2001,"103,51","204,25"
NWB_00004,01.02.2001,"103,38","204,29"
NWB_00004,01.03.2001,"109,78","209,22"
NWB_00004,01.04.2001,"123,47","222,26"
NWB_00004,01.05.2001,"98,40","205,09"
NWB_00004,01.06.2001,"98,70","204,71"
NWB_00004,01.07.2001,"97,04","202,96"
NWB_00004,01.08.2001,"92,06","198,60"
NWB_00004,01.09.2001,"93,65","199,45"
NWB_00004,01.10.2001,"96,75","202,30"
NWB_00004,01.11.2001,"109,90","212,32"
NWB_00004,01.12.2001,"112,71","215,07"
NWB_00004,01.01.2002,"114,25","216,97"
NWB_00004,01.02.2002,"114,74","217,99"
NWB_00004,01.03.2002,"122,21","224,39"
NWB_00004,01.04.2002,"124,25","228,32"
NWB_00004,01.05.2002,"100,10","210,98"
NWB_00004,01.06.2002,"100,42","210,57"
NWB_00004,01.07.2002,"105,78","214,16"
NWB_00004,01.08.2002,"97,81","207,67"
NWB_00004,01.09.2002,"93,28","203,93"
NWB_00004,01.10.2002,"87,02","199,45"
NWB_00004,01.11.2002,"90,41","201,89"
NWB_00004,01.12.2002,"91,90","202,97"
NWB_00004,01.01.2003,"92,47","203,38"
NWB_00004,01.02.2003,"92,43","203,33"
NWB_00004,01.03.2003,"93,45","204,08"
NWB_00004,01.04.2003,"102,30","210,70"
NWB_00004,01.05.2003,"95,86","205,76"
NWB_00004,01.06.2003,"91,78","201,97"
NWB_00004,01.07.2003,"93,44","202,16"
NWB_00004,01.08.2003,"92,01","200,46"
NWB_00004,01.09.2003,"88,79","197,40"
NWB_00004,01.10.2003,"82,29","192,27"
NWB_00004,01.11.2003,"90,28","198,19"
NWB_00004,01.12.2003,"93,50","200,60"
NWB_00004,01.01.2004,"94,64","201,47"
NWB_00004,01.02.2004,"96,97","203,23"
NWB_00004,01.03.2004,"100,62","205,98"
NWB_00004,01.04.2004,"115,78","217,64"
NWB_00004,01.05.2004,"101,69","207,79"
NWB_00004,01.06.2004,"93,24","200,75"
NWB_00004,01.07.2004,"95,28","201,64"
NWB_00004,01.08.2004,"92,28","198,73"
NWB_00004,01.09.2004,"91,42","197,72"
NWB_00004,01.10.2004,"83,95","191,46"
NWB_00004,01.11.2004,"93,93","198,94"
NWB_00004,01.12.2004,"97,01","201,32"
NWB_00004,01.01.2005,"97,52","201,77"
NWB_00004,01.02.2005,"97,79","202,03"
NWB_00004,01.03.2005,"99,92","203,68"
NWB_00004,01.04.2005,"107,09","209,14"
NWB_00004,01.05.2005,"94,83","199,95"
NWB_00004,01.06.2005,"91,05","196,49"
NWB_00004,01.07.2005,"91,85","196,25"
NWB_00004,01.08.2005,"90,01","194,32"
NWB_00004,01.09.2005,"87,64","192,19"
NWB_00004,01.10.2005,"74,37","182,09"
NWB_00004,01.11.2005,"77,72","184,54"
NWB_00004,01.12.2005,"79,78","186,07"
NWB_00004,01.01.2006,"80,24","186,41"
NWB_00004,01.02.2006,"80,89","186,89"
NWB_00004,01.03.2006,"82,33","187,97"
NWB_00004,01.04.2006,"90,82","194,31"
NWB_00004,01.05.2006,"87,98","192,04"
NWB_00004,01.06.2006,"86,84","190,61"
NWB_00004,01.07.2006,"85,98","189,22"
NWB_00004,01.08.2006,"88,22","190,29"
NWB_00004,01.09.2006,"82,83","185,91"
NWB_00004,01.10.2006,"87,22","189,05"
NWB_00004,01.11.2006,"94,15","194,27"
NWB_00004,01.12.2006,"97,22","196,65"
NWB_00004,01.01.2007,"98,04","197,37"
NWB_00004,01.02.2007,"99,40","198,48"
NWB_00004,01.03.2007,"101,01","199,78"
NWB_00004,01.04.2007,"110,65","207,49"
NWB_00004,01.05.2007,"98,68","199,06"
NWB_00004,01.06.2007,"96,54","197,22"
NWB_00004,01.07.2007,"91,89","193,18"
NWB_00004,01.08.2007,"89,36","190,73"
NWB_00004,01.09.2007,"82,21","184,97"
NWB_00004,01.10.2007,"83,89","186,13"
NWB_00004,01.11.2007,"87,48","188,81"
NWB_00004,01.12.2007,"88,69","189,72"
NWB_00004,01.01.2008,"88,75","189,54"
NWB_00004,01.02.2008,"88,72","189,52"
NWB_00004,01.03.2008,"93,83","193,35"
NWB_00004,01.04.2008,"97,91","196,41"
NWB_00004,01.05.2008,"90,93","191,10"
NWB_00004,01.06.2008,"90,68","190,50"
NWB_00004,01.07.2008,"89,94","189,33"
NWB_00004,01.08.2008,"89,41","188,36"
NWB_00004,01.09.2008,"95,34","192,61"
NWB_00004,01.10.2008,"87,17","186,49"
NWB_00004,01.11.2008,"88,58","187,55"
NWB_00004,01.12.2008,"90,54","189,05"
NWB_00004,01.01.2009,"91,00","189,44"
NWB_00004,01.02.2009,"91,21","189,64"
NWB_00004,01.03.2009,"93,39","191,30"
NWB_00004,01.04.2009,"103,23","198,78"
NWB_00004,01.05.2009,"96,06","193,55"
NWB_00004,01.06.2009,"94,48","192,16"
NWB_00004,01.07.2009,"99,70","195,83"
NWB_00004,01.08.2009,"101,79","197,57"
NWB_00004,01.09.2009,"96,17","193,35"
NWB_00004,01.10.2009,"82,47","183,05"
NWB_00004,01.11.2009,"88,91","187,87"
NWB_00004,01.12.2009,"91,49","189,81"
NWB_00004,01.01.2010,"92,68","191,71"
NWB_00004,01.02.2010,"92,88","191,89"
NWB_00004,01.03.2010,"93,11","192,10"
NWB_00004,01.04.2010,"98,96","196,52"
NWB_00004,01.05.2010,"94,37","193,25"
NWB_00004,01.06.2010,"89,04","189,18"
NWB_00004,01.07.2010,"89,37","189,07"
NWB_00004,01.08.2010,"88,02","187,58"
NWB_00004,01.09.2010,"82,81","183,28"
NWB_00004,01.10.2010,"77,04","178,84"
NWB_00004,01.11.2010,"79,71","180,81"
NWB_00004,01.12.2010,"86,29","185,75"
NWB_00004,01.01.2011,"86,77","186,11"
NWB_00004,01.02.2011,"87,23","186,46"
NWB_00004,01.03.2011,"88,21","187,20"
NWB_00004,01.04.2011,"93,43","191,13"
NWB_00004,01.05.2011,"86,40","185,80"
NWB_00004,01.06.2011,"87,11","185,94"
NWB_00004,01.07.2011,"90,68","188,08"
NWB_00004,01.08.2011,"88,97","186,39"
NWB_00004,01.09.2011,"81,80","180,76"
NWB_00004,01.10.2011,"75,75","176,10"
NWB_00004,01.11.2011,"79,69","179,04"
NWB_00004,01.12.2011,"80,17","179,40"
NWB_00004,01.01.2012,"80,22","179,44"
NWB_00004,01.02.2012,"80,31","179,51"
NWB_00004,01.03.2012,"82,05","180,82"
NWB_00004,01.04.2012,"82,79","181,35"
NWB_00004,01.05.2012,"82,14","180,79"
NWB_00004,01.06.2012,"82,99","181,08"
NWB_00004,01.07.2012,"85,22","182,08"
NWB_00004,01.08.2012,"85,08","181,27"
NWB_00004,01.09.2012,"81,03","177,95"
NWB_00004,01.10.2012,"78,26","175,82"
NWB_00004,01.11.2012,"81,29","178,09"
NWB_00004,01.12.2012,"82,05","178,67"
NWB_00004,01.01.2013,"82,34","178,90"
NWB_00004,01.02.2013,"82,88","179,31"
NWB_00004,01.03.2013,"87,59","182,84"
NWB_00004,01.04.2013,"101,69","193,53"
NWB_00004,01.05.2013,"101,99","194,18"
NWB_00004,01.06.2013,"91,03","186,06"
NWB_00004,01.07.2013,"95,10","188,82"
NWB_00004,01.08.2013,"98,96","191,64"
NWB_00004,01.09.2013,"98,05","191,28"
NWB_00004,01.10.2013,"97,73","191,35"
NWB_00004,01.11.2013,"104,16","196,63"
NWB_00004,01.12.2013,"109,05","201,02"
NWB_00004,01.01.2014,"108,62","201,40"
NWB_00004,01.02.2014,"108,19","201,64"
NWB_00004,01.03.2014,"111,41","204,53"
NWB_00004,01.04.2014,"114,43","207,94"
NWB_00004,01.05.2014,"97,09","195,63"
NWB_00004,01.06.2014,"91,23","190,89"
NWB_00004,01.07.2014,"91,13","189,97"
NWB_00004,01.08.2014,"89,35","188,08"
NWB_00004,01.09.2014,"88,63","187,24"
NWB_00004,01.10.2014,"97,25","193,65"
NWB_00004,01.11.2014,"106,77","200,90"
NWB_00004,01.12.2014,"106,80","201,24"
NWB_00004,01.01.2015,"102,00","214,66"
NWB_00004,01.02.2015,"102,18","214,85"
NWB_00004,01.03.2015,"103,86","216,16"
NWB_00004,01.04.2015,"117,08","226,40"
NWB_00004,01.05.2015,"103,54","216,91"
NWB_00004,01.06.2015,"94,74","209,67"
NWB_00004,01.07.2015,"93,22","207,32"
NWB_00004,01.08.2015,"88,62","202,93"
NWB_00004,01.09.2015,"84,69","199,34"
NWB_00004,01.10.2015,"87,10","200,91"
NWB_00004,01.11.2015,"97,63","208,79"
NWB_00004,01.12.2015,"100,47","210,98"
NWB_00004,01.01.2016,"103,09","213,02"
NWB_00004,01.02.2016,"104,08","213,85"
NWB_00004,01.03.2016,"109,10","217,70"
NWB_00004,01.04.2016,"117,46","224,54"
NWB_00004,01.05.2016,"97,72","210,12"
NWB_00004,01.06.2016,"91,77","204,76"
NWB_00004,01.07.2016,"95,77","206,91"
NWB_00004,01.08.2016,"91,98","203,36"
NWB_00004,01.09.2016,"82,16","195,28"
NWB_00004,01.10.2016,"86,60","198,31"
NWB_00004,01.11.2016,"93,27","203,31"
NWB_00004,01.12.2016,"93,83","203,78"
NWB_00004,01.01.2017,"94,41","204,26"
NWB_00004,01.02.2017,"94,51","204,38"
NWB_00004,01.03.2017,"96,12","205,61"
NWB_00004,01.04.2017,"108,82","215,19"
NWB_00004,01.05.2017,"94,36","204,29"
NWB_00004,01.06.2017,"89,21","199,61"
NWB_00004,01.07.2017,"90,86","199,91"
NWB_00004,01.08.2017,"88,84","197,60"
NWB_00004,01.09.2017,"88,18","196,56"
NWB_00004,01.10.2017,"91,98","199,34"
NWB_00004,01.11.2017,"98,35","204,12"
NWB_00004,01.12.2017,"101,66","206,66"
NWB_00004,01.01.2018,"102,92","207,68"
NWB_00004,01.02.2018,"102,98","207,81"
NWB_00004,01.03.2018,"104,84","209,28"
NWB_00004,01.04.2018,"114,64","216,81"
NWB_00004,01.05.2018,"118,29","220,26"
NWB_00004,01.06.2018,"99,03","206,05"
NWB_00004,01.07.2018,"97,76","204,52"
NWB_00004,01.08.2018,"94,65","201,57"
NWB_00004,01.09.2018,"102,43","207,20"
NWB_00004,01.10.2018,"88,53","196,73"
NWB_00004,01.11.2018,"93,28","200,30"
NWB_00004,01.12.2018,"94,99","201,63"
NWB_00004,01.01.2019,"95,31","201,92"
NWB_00004,01.02.2019,"95,13","201,84"
NWB_00004,01.03.2019,"98,01","204,03"
NWB_00004,01.04.2019,"106,84","210,75"
NWB_00004,01.05.2019,"93,40","200,61"
NWB_00004,01.06.2019,"93,41","200,16"
NWB_00004,01.07.2019,"92,13","198,45"
NWB_00004,01.08.2019,"89,79","195,86"
NWB_00004,01.09.2019,"88,16","194,23"
NWB_00004,01.10.2019,"75,36","184,46"
NWB_00004,01.11.2019,"81,76","189,20"
NWB_00004,01.12.2019,"82,92","190,06"
NWB_00004,01.01.2020,"83,39","190,41"
NWB_00004,01.02.2020,"85,09","191,68"
NWB_00004,01.03.2020,"90,92","196,05"
NWB_00004,01.04.2020,"101,14","203,77"
NWB_00004,01.05.2020,"87,10","192,94"
NWB_00004,01.06.2020,"89,38","193,87"
NWB_00004,01.07.2020,"87,35","191,47"
NWB_00004,01.08.2020,"86,81","190,28"
NWB_00004,01.09.2020,"83,82","187,68"
NWB_00004,01.10.2020,"86,21","189,39"
NWB_00004,01.11.2020,"89,92","192,17"
NWB_00004,01.12.2020,"90,51","192,62"
NWB_00004,01.01.2021,"90,44","192,60"
NWB_00004,01.02.2021,"90,77","192,88"
NWB_00004,01.03.2021,"92,43","194,15"
NWB_00004,01.04.2021,"104,28","203,19"
NWB_00004,01.05.2021,"88,86","191,75"
NWB_00004,01.06.2021,"91,55","193,10"
NWB_00004,01.07.2021,"89,67","191,04"
NWB_00004,01.08.2021,"88,59","189,63"
NWB_00004,01.09.2021,"86,20","187,50"
NWB_00004,01.10.2021,"91,88","191,74"
NWB_00004,01.11.2021,"92,76","192,42"
NWB_00004,01.12.2021,"94,98","194,12"
NWB_00004,01.01.2022,"95,45","194,51"
NWB_00004,01.02.2022,"95,78","194,79"
NWB_00004,01.03.2022,"98,08","196,55"
NWB_00004,01.04.2022,"103,15","200,43"
NWB_00004,01.05.2022,"87,83","188,81"
NWB_00004,01.06.2022,"87,95","188,31"
NWB_00004,01.07.2022,"86,73","186,72"
NWB_00004,01.08.2022,"88,96","187,80"
NWB_00004,01.09.2022,"79,36","180,25"
NWB_00004,01.10.2022,"73,51","175,75"
NWB_00004,01.11.2022,"80,62","181,07"
NWB_00004,01.12.2022,"82,59","182,54"
NWB_00004,01.01.2023,"83,30","183,07"
NWB_00004,01.02.2023,"83,93","183,54"
NWB_00004,01.03.2023,"91,16","188,96"
NWB_00004,01.04.2023,"96,83","193,24"
NWB_00004,01.05.2023,"85,96","185,07"
NWB_00004,01.06.2023,"86,60","185,10"
NWB_00004,01.07.2023,"87,05","184,77"
NWB_00004,01.08.2023,"91,86","187,86"
NWB_00004,01.09.2023,"94,98","190,10"
NWB_00004,01.10.2023,"89,50","185,99"
NWB_00004,01.11.2023,"98,25","192,58"
NWB_00004,01.12.2023,"106,21","198,73"
NWB_00005,01.01.2000,"72,03","149,87"
NWB_00005,01.02.2000,"72,79","150,45"
NWB_00005,01.03.2000,"76,79","153,44"
NWB_00005,01.04.2000,"84,62","159,34"
NWB_00005,01.05.2000,"83,08","158,22"
NWB_00005,01.06.2000,"80,86","156,61"
NWB_00005,01.07.2000,"74,09","151,50"
NWB_00005,01.08.2000,"73,17","150,75"
NWB_00005,01.09.2000,"72,49","150,24"
NWB_00005,01.10.2000,"76,70","153,36"
NWB_00005,01.11.2000,"80,05","155,87"
NWB_00005,01.12.2000,"81,62","157,06"
NWB_00005,01.01.2001,"82,56","157,77"
NWB_00005,01.02.2001,"83,24","158,30"
NWB_00005,01.03.2001,"93,09","165,74"
NWB_00005,01.04.2001,"94,03","167,10"
NWB_00005,01.05.2001,"83,83","159,80"
NWB_00005,01.06.2001,"78,43","155,78"
NWB_00005,01.07.2001,"76,53","154,31"
NWB_00005,01.08.2001,"74,13","152,47"
NWB_00005,01.09.2001,"75,15","153,23"
NWB_00005,01.10.2001,"76,77","154,47"
NWB_00005,01.11.2001,"82,10","158,48"
NWB_00005,01.12.2001,"84,83","160,57"
NWB_00005,01.01.2002,"92,66","166,51"
NWB_00005,01.02.2002,"96,99","169,88"
NWB_00005,01.03.2002,"107,04","177,91"
NWB_00005,01.04.2002,"111,09","182,47"
NWB_00005,01.05.2002,"104,78","179,28"
NWB_00005,01.06.2002,"99,02","175,70"
NWB_00005,01.07.2002,"90,31","169,42"
NWB_00005,01.08.2002,"82,27","163,30"
NWB_00005,01.09.2002,"80,26","161,73"
NWB_00005,01.10.2002,"73,39","156,49"
NWB_00005,01.11.2002,"72,45","155,78"
NWB_00005,01.12.2002,"77,04","159,23"
NWB_00005,01.01.2003,"78,93","160,65"
NWB_00005,01.02.2003,"80,71","161,98"
NWB_00005,01.03.2003,"85,66","165,69"
NWB_00005,01.04.2003,"95,15","172,87"
NWB_00005,01.05.2003,"89,03","168,34"
NWB_00005,01.06.2003,"88,78","168,13"
NWB_00005,01.07.2003,"84,24","164,66"
NWB_00005,01.08.2003,"78,65","160,36"
NWB_00005,01.09.2003,"75,19","157,64"
NWB_00005,01.10.2003,"69,69","153,43"
NWB_00005,01.11.2003,"75,49","157,78"
NWB_00005,01.12.2003,"82,27","162,87"
NWB_00005,01.01.2004,"84,45","164,51"
NWB_00005,01.02.2004,"90,16","168,79"
NWB_00005,01.03.2004,"97,59","174,40"
NWB_00005,01.04.2004,"100,91","177,09"
NWB_00005,01.05.2004,"90,76","169,71"
NWB_00005,01.06.2004,"83,33","164,07"
NWB_00005,01.07.2004,"81,67","162,71"
NWB_00005,01.08.2004,"77,96","159,83"
NWB_00005,01.09.2004,"73,86","156,66"
NWB_00005,01.10.2004,"69,13","153,14"
NWB_00005,01.11.2004,"73,16","156,16"
NWB_00005,01.12.2004,"76,86","158,93"
NWB_00005,01.01.2005,"78,14","159,90"
NWB_00005,01.02.2005,"78,62","160,25"
NWB_00005,01.03.2005,"87,33","166,79"
NWB_00005,01.04.2005,"89,47","168,40"
NWB_00005,01.05.2005,"78,62","160,22"
NWB_00005,01.06.2005,"76,05","158,11"
NWB_00005,01.07.2005,"73,35","155,79"
NWB_00005,01.08.2005,"73,80","155,96"
NWB_00005,01.09.2005,"72,79","155,14"
NWB_00005,01.10.2005,"67,47","151,13"
NWB_00005,01.11.2005,"67,70","151,31"
NWB_00005,01.12.2005,"70,12","153,12"
NWB_00005,01.01.2006,"71,96","154,50"
NWB_00005,01.02.2006,"77,59","158,72"
NWB_00005,01.03.2006,"85,81","164,89"
NWB_00005,01.04.2006,"83,28","162,99"
NWB_00005,01.05.2006,"80,81","161,10"
NWB_00005,01.06.2006,"78,83","159,49"
NWB_00005,01.07.2006,"77,93","158,70"
NWB_00005,01.08.2006,"75,94","157,08"
NWB_00005,01.09.2006,"77,41","158,11"
NWB_00005,01.10.2006,"76,51","157,43"
NWB_00005,01.11.2006,"79,37","159,57"
NWB_00005,01.12.2006,"82,61","162,01"
NWB_00005,01.01.2007,"83,01","162,31"
NWB_00005,01.02.2007,"87,24","165,49"
NWB_00005,01.03.2007,"91,64","168,83"
NWB_00005,01.04.2007,"101,18","176,26"
NWB_00005,01.05.2007,"91,46","169,40"
NWB_00005,01.06.2007,"86,09","165,47"
NWB_00005,01.07.2007,"81,78","162,17"
NWB_00005,01.08.2007,"79,49","160,36"
NWB_00005,01.09.2007,"76,62","158,11"
NWB_00005,01.10.2007,"76,57","158,07"
NWB_00005,01.11.2007,"74,54","156,54"
NWB_00005,01.12.2007,"79,01","159,90"
NWB_00005,01.01.2008,"77,92","159,10"
NWB_00005,01.02.2008,"78,61","159,62"
NWB_00005,01.03.2008,"90,61","168,62"
NWB_00005,01.04.2008,"89,08","167,53"
NWB_00005,01.05.2008,"84,63","164,20"
NWB_00005,01.06.2008,"80,68","161,12"
NWB_00005,01.07.2008,"79,58","160,16"
NWB_00005,01.08.2008,"75,38","156,81"
NWB_00005,01.09.2008,"76,77","157,78"
NWB_00005,01.10.2008,"75,82","157,06"
NWB_00005,01.11.2008,"79,12","159,54"
NWB_00005,01.12.2008,"83,28","162,66"
NWB_00005,01.01.2009,"84,25","163,39"
NWB_00005,01.02.2009,"85,65","164,45"
NWB_00005,01.03.2009,"90,64","168,21"
NWB_00005,01.04.2009,"94,23","170,95"
NWB_00005,01.05.2009,"87,26","165,79"
NWB_00005,01.06.2009,"80,12","160,36"
NWB_00005,01.07.2009,"77,35","158,15"
NWB_00005,01.08.2009,"78,40","158,84"
NWB_00005,01.09.2009,"80,10","160,08"
NWB_00005,01.10.2009,"73,67","155,25"
NWB_00005,01.11.2009,"82,35","161,76"
NWB_00005,01.12.2009,"89,63","167,23"
NWB_00005,01.01.2010,"82,92","156,33"
NWB_00005,01.02.2010,"83,58","156,83"
NWB_00005,01.03.2010,"89,80","161,51"
NWB_00005,01.04.2010,"93,18","164,17"
NWB_00005,01.05.2010,"86,23","159,17"
NWB_00005,01.06.2010,"82,47","156,39"
NWB_00005,01.07.2010,"80,92","155,15"
NWB_00005,01.08.2010,"77,67","152,68"
NWB_00005,01.09.2010,"74,40","150,19"
NWB_00005,01.10.2010,"70,56","147,31"
NWB_00005,01.11.2010,"71,93","148,34"
NWB_00005,01.12.2010,"77,89","152,81"
NWB_00005,01.01.2011,"79,60","154,10"
NWB_00005,01.02.2011,"81,44","155,50"
NWB_00005,01.03.2011,"84,73","158,00"
NWB_00005,01.04.2011,"87,21","159,88"
NWB_00005,01.05.2011,"81,34","155,49"
NWB_00005,01.06.2011,"80,24","154,65"
NWB_00005,01.07.2011,"77,25","152,35"
NWB_00005,01.08.2011,"74,72","150,42"
NWB_00005,01.09.2011,"73,48","149,46"
NWB_00005,01.10.2011,"68,96","146,07"
NWB_00005,01.11.2011,"68,23","145,52"
NWB_00005,01.12.2011,"69,25","146,29"
NWB_00005,01.01.2012,"69,70","146,63"
NWB_00005,01.02.2012,"69,93","146,80"
NWB_00005,01.03.2012,"73,99","149,85"
NWB_00005,01.04.2012,"78,71","153,39"
NWB_00005,01.05.2012,"77,36","152,38"
NWB_00005,01.06.2012,"75,69","151,06"
NWB_00005,01.07.2012,"75,40","150,75"
NWB_00005,01.08.2012,"73,57","149,29"
NWB_00005,01.09.2012,"74,63","150,06"
NWB_00005,01.10.2012,"71,63","147,81"
NWB_00005,01.11.2012,"72,48","148,44"
NWB_00005,01.12.2012,"75,02","150,35"
NWB_00005,01.01.2013,"76,20","151,24"
NWB_00005,01.02.2013,"79,43","153,66"
NWB_00005,01.03.2013,"90,96","162,33"
NWB_00005,01.04.2013,"90,16","161,94"
NWB_00005,01.05.2013,"87,03","159,77"
NWB_00005,01.06.2013,"80,98","155,29"
NWB_00005,01.07.2013,"77,49","152,65"
NWB_00005,01.08.2013,"75,83","151,37"
NWB_00005,01.09.2013,"73,92","149,93"
NWB_00005,01.10.2013,"69,91","146,92"
NWB_00005,01.11.2013,"68,02","145,51"
NWB_00005,01.12.2013,"74,57","150,42"
NWB_00005,01.01.2014,"75,52","151,13"
NWB_00005,01.02.2014,"76,03","151,51"
NWB_00005,01.03.2014,"85,08","158,30"
NWB_00005,01.04.2014,"95,09","166,04"
NWB_00005,01.05.2014,"83,64","157,76"
NWB_00005,01.06.2014,"79,97","155,06"
NWB_00005,01.07.2014,"77,62","153,22"
NWB_00005,01.08.2014,"74,05","150,48"
NWB_00005,01.09.2014,"74,44","150,72"
NWB_00005,01.10.2014,"79,40","154,44"
NWB_00005,01.11.2014,"87,20","160,30"
NWB_00005,01.12.2014,"91,33","163,41"
NWB_00005,01.01.2015,"85,24","187,27"
NWB_00005,01.02.2015,"88,21","189,49"
NWB_00005,01.03.2015,"93,14","193,19"
NWB_00005,01.04.2015,"99,52","197,98"
NWB_00005,01.05.2015,"93,92","193,70"
NWB_00005,01.06.2015,"85,09","186,67"
NWB_00005,01.07.2015,"78,52","180,87"
NWB_00005,01.08.2015,"77,90","179,54"
NWB_00005,01.09.2015,"79,36","180,20"
NWB_00005,01.10.2015,"78,56","179,52"
NWB_00005,01.11.2015,"87,75","186,41"
NWB_00005,01.12.2015,"93,69","190,86"
NWB_00005,01.01.2016,"99,89","195,54"
NWB_00005,01.02.2016,"100,67","196,22"
NWB_00005,01.03.2016,"109,24","202,86"
NWB_00005,01.04.2016,"117,05","210,65"
NWB_00005,01.05.2016,"104,24","202,49"
NWB_00005,01.06.2016,"92,73","193,79"
NWB_00005,01.07.2016,"85,97","188,19"
NWB_00005,01.08.2016,"80,17","183,22"
NWB_00005,01.09.2016,"76,29","179,77"
NWB_00005,01.10.2016,"78,29","181,11"
NWB_00005,01.11.2016,"90,37","190,16"
NWB_00005,01.12.2016,"95,52","194,03"
NWB_00005,01.01.2017,"96,14","194,50"
NWB_00005,01.02.2017,"96,80","195,02"
NWB_00005,01.03.2017,"101,18","198,34"
NWB_00005,01.04.2017,"106,18","202,34"
NWB_00005,01.05.2017,"91,41","191,35"
NWB_00005,01.06.2017,"81,51","183,34"
NWB_00005,01.07.2017,"76,03","178,30"
NWB_00005,01.08.2017,"74,27","176,12"
NWB_00005,01.09.2017,"73,60","175,04"
NWB_00005,01.10.2017,"74,07","175,28"
NWB_00005,01.11.2017,"76,40","177,01"
NWB_00005,01.12.2017,"79,92","179,65"
NWB_00005,01.01.2018,"83,30","182,19"
NWB_00005,01.02.2018,"83,72","182,50"
NWB_00005,01.03.2018,"93,45","189,80"
NWB_00005,01.04.2018,"97,88","193,20"
NWB_00005,01.05.2018,"88,73","186,33"
NWB_00005,01.06.2018,"80,16","179,40"
NWB_00005,01.07.2018,"74,99","174,78"
NWB_00005,01.08.2018,"76,84","175,45"
NWB_00005,01.09.2018,"76,80","175,17"
NWB_00005,01.10.2018,"70,37","170,25"
NWB_00005,01.11.2018,"72,86","172,10"
NWB_00005,01.12.2018,"76,97","175,19"
NWB_00005,01.01.2019,"77,82","175,82"
NWB_00005,01.02.2019,"79,71","177,24"
NWB_00005,01.03.2019,"88,61","183,91"
NWB_00005,01.04.2019,"101,48","193,72"
NWB_00005,01.05.2019,"90,14","185,27"
NWB_00005,01.06.2019,"84,33","180,52"
NWB_00005,01.07.2019,"78,97","175,85"
NWB_00005,01.08.2019,"74,21","171,52"
NWB_00005,01.09.2019,"74,37","171,32"
NWB_00005,01.10.2019,"67,61","166,14"
NWB_00005,01.11.2019,"68,18","166,56"
NWB_00005,01.12.2019,"72,35","169,69"
NWB_00005,01.01.2020,"73,62","170,64"
NWB_00005,01.02.2020,"77,23","173,35"
NWB_00005,01.03.2020,"86,78","180,51"
NWB_00005,01.04.2020,"90,13","183,09"
NWB_00005,01.05.2020,"83,84","178,27"
NWB_00005,01.06.2020,"81,82","176,24"
NWB_00005,01.07.2020,"78,25","173,04"
NWB_00005,01.08.2020,"77,54","171,97"
NWB_00005,01.09.2020,"77,02","171,32"
NWB_00005,01.10.2020,"73,36","168,56"
NWB_00005,01.11.2020,"71,48","167,14"
NWB_00005,01.12.2020,"72,07","167,59"
NWB_00005,01.01.2021,"71,90","167,46"
NWB_00005,01.02.2021,"74,72","169,57"
NWB_00005,01.03.2021,"81,43","174,61"
NWB_00005,01.04.2021,"89,22","180,47"
NWB_00005,01.05.2021,"79,63","173,18"
NWB_00005,01.06.2021,"78,72","171,95"
NWB_00005,01.07.2021,"75,18","168,66"
NWB_00005,01.08.2021,"73,91","167,12"
NWB_00005,01.09.2021,"75,69","168,13"
NWB_00005,01.10.2021,"77,49","169,44"
NWB_00005,01.11.2021,"77,83","169,70"
NWB_00005,01.12.2021,"85,73","175,63"
NWB_00005,01.01.2022,"89,88","178,77"
NWB_00005,01.02.2022,"92,09","180,47"
NWB_00005,01.03.2022,"99,36","186,01"
NWB_00005,01.04.2022,"99,98","186,74"
NWB_00005,01.05.2022,"90,60","179,83"
NWB_00005,01.06.2022,"81,57","172,74"
NWB_00005,01.07.2022,"76,57","168,44"
NWB_00005,01.08.2022,"72,27","164,74"
NWB_00005,01.09.2022,"74,52","166,08"
NWB_00005,01.10.2022,"72,18","164,28"
NWB_00005,01.11.2022,"80,45","170,48"
NWB_00005,01.12.2022,"84,07","173,20"
NWB_00005,01.01.2023,"86,59","175,11"
NWB_00005,01.02.2023,"88,12","176,31"
NWB_00005,01.03.2023,"97,67","183,54"
NWB_00005,01.04.2023,"95,50","182,08"
NWB_00005,01.05.2023,"87,93","176,43"
NWB_00005,01.06.2023,"81,26","171,08"
NWB_00005,01.07.2023,"77,18","167,49"
NWB_00005,01.08.2023,"78,29","167,78"
NWB_00005,01.09.2023,"82,60","170,89"
NWB_00005,01.10.2023,"79,40","168,50"
NWB_00005,01.11.2023,"87,73","174,75"
NWB_00005,01.12.2023,"94,01","179,56"
SWB_00003,01.01.2000,"85,90","174,49"
SWB_00003,01.02.2000,"89,62","177,21"
SWB_00003,01.03.2000,"87,62","175,73"
SWB_00003,01.04.2000,"82,57","172,51"
SWB_00003,01.05.2000,"78,61","170,02"
SWB_00003,01.06.2000,"74,42","166,86"
SWB_00003,01.07.2000,"72,08","164,44"
SWB_00003,01.08.2000,"70,61","162,61"
SWB_00003,01.09.2000,"69,75","161,21"
SWB_00003,01.10.2000,"75,78","165,46"
SWB_00003,01.11.2000,"79,21","167,95"
SWB_00003,01.12.2000,"83,90","171,36"
SWB_00003,01.01.2001,"86,90","173,51"
SWB_00003,01.02.2001,"89,37","175,32"
SWB_00003,01.03.2001,"90,24","176,33"
